image_name,image_path,num_roots_detected,root_lengths_pixels,total_length_pixels,mean_length_pixels,confidence_scores,mean_confidence,directory
12.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9973/12.JPG,4,"[104.18376618407365, 0.0, 0.0, 0.0]",104.18376618407365,26.045941546018412,"[0.9980579018592834, 0.9843881130218506, 0.9311442971229553, 0.7365800142288208]",0.9125425815582275,9973
13.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9973/13.JPG,2,"[0.0, 0.0]",0.0,0.0,"[0.8688947558403015, 0.8273097276687622]",0.8481022119522095,9973
14.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9973/14.JPG,3,"[362.4091629284903, 17.65685424949238, 0.0]",380.06601717798264,126.68867239266088,"[0.9891874194145203, 0.9613761901855469, 0.829001784324646]",0.9265217781066895,9973
2.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9973/2.JPG,3,"[72.8700576850888, 0.0, 71.79898987322335]",144.66904755831214,48.223015852770715,"[0.9545465111732483, 0.9310393929481506, 0.9026222229003906]",0.9294026494026184,9973
3.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9973/3.JPG,4,"[294.0904037956227, 0.0, 87.94112549695436, 155.580735803744]",537.612265096321,134.40306627408026,"[0.9789956212043762, 0.9575676918029785, 0.9347696900367737, 0.836784303188324]",0.9270293116569519,9973
4.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9973/4.JPG,3,"[0.0, 171.96551211459433, 145.92388155425158]",317.8893936688459,105.96313122294863,"[0.9895608425140381, 0.9010491371154785, 0.7241253852844238]",0.8715784549713135,9973
5.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9973/5.JPG,4,"[0.0, 127.88225099390883, 71.01219330881975, 0.0]",198.89444430272857,49.72361107568214,"[0.9688553214073181, 0.9241169691085815, 0.8767082095146179, 0.7067365646362305]",0.869104266166687,9973
6.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9973/6.JPG,3,"[0.0, 125.05382386916261, 0.0]",125.05382386916261,41.68460795638754,"[0.9461588859558105, 0.8593243956565857, 0.7649122476577759]",0.8567984700202942,9973
7.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9973/7.JPG,4,"[13.899494936611669, 22.48528137423856, 43.213203435596405, 0.0]",79.59797974644664,19.89949493661166,"[0.9743669033050537, 0.8175371289253235, 0.7475374937057495, 0.7122117280960083]",0.8129132986068726,9973
8.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9973/8.JPG,2,"[107.45584412271577, 0.0]",107.45584412271577,53.72792206135789,"[0.975146472454071, 0.8575473427772522]",0.9163469076156616,9973
9.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9973/9.JPG,3,"[0.0, 356.0315292925773, 0.0]",356.0315292925773,118.6771764308591,"[0.8715940117835999, 0.8361905813217163, 0.7243826389312744]",0.8107224106788635,9973
1.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9975/1.JPG,3,"[95.8406204335661, 86.42640687119285, 58.87005768508877]",241.13708498984772,80.37902832994924,"[0.9833252429962158, 0.9586586356163025, 0.7063400149345398]",0.8827746510505676,9975
10.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9975/10.JPG,5,"[67.11269837220806, 0.0, 62.384776310850214, 0.0, 53.69848480983496]",183.19595949289322,36.639191898578645,"[0.974371612071991, 0.9127863645553589, 0.8580732345581055, 0.8492482900619507, 0.8009758591651917]",0.8790910840034485,9975
11.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9975/11.JPG,5,"[100.91168824543152, 28.485281374238568, 37.79898987322331, 0.0, 78.97056274847715]",246.16652224137056,49.23330444827411,"[0.9601873755455017, 0.9363663196563721, 0.9077258706092834, 0.8707641959190369, 0.8563133478164673]",0.9062714576721191,9975
12.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9975/12.JPG,3,"[0.0, 182.26702730475924, 6.2426406871192865]",188.50966799187853,62.83655599729284,"[0.9891926646232605, 0.9638472199440002, 0.8157999515533447]",0.9229466319084167,9975
13.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9975/13.JPG,5,"[226.20815280171362, 0.0, 117.74011537017776, 0.0, 76.87005768508884]",420.81832585698027,84.16366517139605,"[0.921195924282074, 0.9033834934234619, 0.873734712600708, 0.7436547875404358, 0.7002198100090027]",0.8284376859664917,9975
14.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9975/14.JPG,3,"[287.2203461105338, 224.56854249492412, 104.91168824543155]",616.7005768508895,205.5668589502965,"[0.9757988452911377, 0.9458574056625366, 0.7806631922721863]",0.9007731080055237,9975
15.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9975/15.JPG,4,"[21.89949493661166, 241.80613254816058, 114.56854249492399, 0.0]",378.2741699796962,94.56854249492405,"[0.9465952515602112, 0.9253988265991211, 0.9016417264938354, 0.8301345705986023]",0.9009426236152649,9975
2.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9975/2.JPG,4,"[44.04163056034258, 0.0, 30.38477631085022, 132.95331880577433]",207.37972567696713,51.84493141924178,"[0.9371181130409241, 0.9244558811187744, 0.8830295205116272, 0.7422406077384949]",0.871711015701294,9975
3.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9975/3.JPG,3,"[91.69848480983507, 0.0, 0.0]",91.69848480983507,30.566161603278356,"[0.9263741374015808, 0.9162333011627197, 0.770713210105896]",0.8711069226264954,9975
4.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9975/4.JPG,2,"[0.0, 0.0]",0.0,0.0,"[0.9487518668174744, 0.861254096031189]",0.9050029516220093,9975
5.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9975/5.JPG,6,"[4.82842712474619, 0.0, 0.0, 199.39696961967033, 0.0, 0.0]",204.2253967444165,34.03756612406942,"[0.9740772247314453, 0.8817925453186035, 0.8581535220146179, 0.7919472455978394, 0.7352280616760254, 0.7270703315734863]",0.8280448317527771,9975
6.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9975/6.JPG,3,"[230.00714267493709, 103.49747468305844, 102.81118318204321]",436.3158005400387,145.4386001800129,"[0.9898597598075867, 0.9703580737113953, 0.8877065777778625]",0.9493081569671631,9975
7.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9975/7.JPG,3,"[0.0, 139.15432893255092, 0.0]",139.15432893255092,46.384776310850306,"[0.9708781838417053, 0.96204674243927, 0.9096304178237915]",0.947518527507782,9975
8.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9975/8.JPG,2,"[202.85281374238622, 20.97056274847714]",223.82337649086335,111.91168824543168,"[0.9764611721038818, 0.8263017535209656]",0.9013814926147461,9975
9.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9975/9.JPG,3,"[22.970562748477136, 0.0, 0.0]",22.970562748477136,7.656854249492379,"[0.9894760847091675, 0.9255053400993347, 0.8083114624023438]",0.9077642560005188,9975
1.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9976/1.JPG,2,"[0.0, 0.0]",0.0,0.0,"[0.9842545986175537, 0.7825356721878052]",0.8833951354026794,9976
10.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9976/10.JPG,4,"[27.313708498984756, 0.0, 67.11269837220806, 0.0]",94.42640687119281,23.606601717798203,"[0.9621325135231018, 0.8105432391166687, 0.7413376569747925, 0.7049028873443604]",0.8047290444374084,9976
11.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9976/11.JPG,9,"[333.2619766708766, 306.49242404917584, 0.0, 0.0, 220.9949493661173, 0.0, 0.0, 31.55634918610403, 0.0]",892.3056992722738,99.14507769691932,"[0.984931468963623, 0.920226514339447, 0.860614001750946, 0.8543487787246704, 0.8005887866020203, 0.798391580581665, 0.7480958104133606, 0.7391688823699951, 0.724850594997406]",0.8256906867027283,9976
12.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9976/12.JPG,3,"[0.0, 133.3553390593275, 0.0]",133.3553390593275,44.4517796864425,"[0.966658890247345, 0.8927678465843201, 0.8129895329475403]",0.8908054232597351,9976
13.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9976/13.JPG,3,"[250.6101730552669, 0.0, 0.0]",250.6101730552669,83.53672435175564,"[0.983747661113739, 0.8808498382568359, 0.728499710559845]",0.8643657565116882,9976
14.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9976/14.JPG,4,"[128.66904755831234, 0.0, 0.0, 0.0]",128.66904755831234,32.167261889578086,"[0.974343478679657, 0.8954504132270813, 0.8769719004631042, 0.8410331010818481]",0.8969497680664062,9976
15.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9976/15.JPG,4,"[0.0, 0.0, 185.9238815542516, 0.0]",185.9238815542516,46.4809703885629,"[0.9276912212371826, 0.9119698405265808, 0.821262001991272, 0.7068709135055542]",0.8419485092163086,9976
2.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9976/2.JPG,2,"[92.91168824543149, 249.2375900532365]",342.149278298668,171.074639149334,"[0.9856128096580505, 0.840822160243988]",0.9132174849510193,9976
3.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9976/3.JPG,3,"[0.0, 0.0, 0.0]",0.0,0.0,"[0.9526187181472778, 0.9129768013954163, 0.8040992617607117]",0.8898983001708984,9976
4.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9976/4.JPG,2,"[0.0, 0.0]",0.0,0.0,"[0.9616288542747498, 0.8537428975105286]",0.9076858758926392,9976
5.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9976/5.JPG,4,"[0.0, 43.213203435596405, 0.0, 115.25483399593921]",158.4680374315356,39.6170093578839,"[0.9345703125, 0.9217078685760498, 0.8429802060127258, 0.7345927953720093]",0.8584628105163574,9976
6.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9976/6.JPG,5,"[0.0, 0.0, 11.071067811865477, 0.0, 8.82842712474619]",19.899494936611667,3.9798989873223336,"[0.9610957503318787, 0.8807211518287659, 0.8694954514503479, 0.794878363609314, 0.7138838768005371]",0.8440149426460266,9976
7.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9976/7.JPG,3,"[177.53910524340122, 0.0, 0.0]",177.53910524340122,59.17970174780041,"[0.9810400009155273, 0.9450541734695435, 0.8950386047363281]",0.9403775334358215,9976
8.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9976/8.JPG,4,"[231.03657992646004, 128.02438661763978, 350.03152929257743, 0.0]",709.0924958366772,177.2731239591693,"[0.9932229518890381, 0.986362099647522, 0.9765082001686096, 0.9199652075767517]",0.9690146446228027,9976
9.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9976/9.JPG,4,"[143.5391052434012, 48.14213562373093, 0.0, 2.8284271247461903]",194.5096679918783,48.627416997969576,"[0.9519526958465576, 0.9294164180755615, 0.9052757024765015, 0.7546098828315735]",0.8853136897087097,9976
1.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9985/1.JPG,1,[76.04163056034264],76.04163056034264,76.04163056034264,[0.9665127992630005],0.9665127992630005,9985
10.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9985/10.JPG,5,"[22.970562748477132, 0.0, 24.48528137423856, 162.02438661763978, 0.0]",209.48023074035547,41.89604614807109,"[0.9849532842636108, 0.9664938449859619, 0.926941990852356, 0.8480737805366516, 0.7927656173706055]",0.9038456678390503,9985
11.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9985/11.JPG,2,"[63.45584412271568, 52.62741699796949]",116.08326112068517,58.04163056034258,"[0.9768865704536438, 0.863325834274292]",0.9201061725616455,9985
12.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9985/12.JPG,2,"[0.0, 206.308657865102]",206.308657865102,103.154328932551,"[0.9747732281684875, 0.7693362236022949]",0.8720546960830688,9985
13.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9985/13.JPG,2,"[2.8284271247461903, 84.66904755831216]",87.49747468305834,43.74873734152917,"[0.976897120475769, 0.9421829581260681]",0.9595400094985962,9985
14.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9985/14.JPG,5,"[468.516810666816, 0.0, 83.94112549695431, 48.284271247461874, 89.11269837220813]",689.8549057834404,137.97098115668808,"[0.9990652203559875, 0.9358626008033752, 0.8644986152648926, 0.8046950697898865, 0.7684658169746399]",0.874517560005188,9985
2.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9985/2.JPG,5,"[0.0, 79.01219330881979, 103.94112549695437, 0.0, 0.0]",182.95331880577416,36.59066376115483,"[0.9903712868690491, 0.9360461831092834, 0.8986690044403076, 0.8400406241416931, 0.7954875826835632]",0.8921229243278503,9985
3.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9985/3.JPG,6,"[0.0, 44.04163056034259, 0.0, 0.0, 0.0, 0.0]",44.04163056034259,7.340271760057099,"[0.9771761894226074, 0.9570618867874146, 0.8897219300270081, 0.7774102687835693, 0.7637151479721069, 0.7048203349113464]",0.8449842929840088,9985
4.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9985/4.JPG,2,"[0.0, 35.55634918610403]",35.55634918610403,17.778174593052015,"[0.9576374292373657, 0.9191982746124268]",0.9384178519248962,9985
5.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9985/5.JPG,6,"[111.01219330881986, 0.0, 0.0, 80.18376618407362, 0.0, 0.0]",191.19595949289348,31.86599324881558,"[0.9585438370704651, 0.9554791450500488, 0.9280567169189453, 0.9183574914932251, 0.7978743314743042, 0.7741686105728149]",0.8887466788291931,9985
6.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9985/6.JPG,4,"[322.2914139223992, 0.0, 0.0, 2.8284271247461903]",325.1198410471454,81.27996026178636,"[0.9950295090675354, 0.9556093215942383, 0.8903768658638, 0.861973762512207]",0.9257473349571228,9985
7.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9985/7.JPG,4,"[15.313708498984765, 0.0, 0.0, 0.0]",15.313708498984765,3.828427124746191,"[0.9862383604049683, 0.9658675789833069, 0.8633137941360474, 0.7849796414375305]",0.9000998139381409,9985
8.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9985/8.JPG,3,"[0.0, 77.9411254969543, 0.0]",77.9411254969543,25.980375165651434,"[0.9707277417182922, 0.9497291445732117, 0.9052942991256714]",0.9419171214103699,9985
9.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9985/9.JPG,3,"[338.75945135393533, 0.0, 105.98275605729708]",444.7422074112324,148.2474024704108,"[0.9812051057815552, 0.9805265069007874, 0.7990817427635193]",0.9202711582183838,9985
1.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9988/1.JPG,4,"[19.899494936611664, 208.93607486307155, 96.18376618407363, 1168.391918985785]",1493.411254969542,373.3528137423855,"[0.9618940949440002, 0.9454454183578491, 0.7592649459838867, 0.7052996754646301]",0.8429760336875916,9988
10.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9988/10.JPG,3,"[0.0, 122.71067811865501, 16.48528137423857]",139.1959594928936,46.39865316429786,"[0.972569465637207, 0.958693265914917, 0.8544080257415771]",0.9285569190979004,9988
11.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9988/11.JPG,4,"[312.3919189857875, 0.0, 58.384776310850214, 106.28427124746197]",477.0609665440997,119.26524163602492,"[0.9620017409324646, 0.9484632015228271, 0.8714709877967834, 0.8529055714607239]",0.9087103605270386,9988
12.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9988/12.JPG,2,"[113.63961030678942, 0.0]",113.63961030678942,56.81980515339471,"[0.9386494755744934, 0.9293897747993469]",0.9340196251869202,9988
13.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9988/13.JPG,3,"[0.0, 75.59797974644668, 0.0]",75.59797974644668,25.199326582148895,"[0.9112297296524048, 0.8813424110412598, 0.7486182451248169]",0.8470634818077087,9988
14.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9988/14.JPG,3,"[0.0, 0.0, 0.0]",0.0,0.0,"[0.9527629613876343, 0.9458408951759338, 0.9353103637695312]",0.9446380734443665,9988
15.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9988/15.JPG,2,"[0.0, 1191.452885529886]",1191.452885529886,595.726442764943,"[0.9382875561714172, 0.852885901927948]",0.8955867290496826,9988
2.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9988/2.JPG,2,"[53.213203435596405, 20.72792206135785]",73.94112549695426,36.97056274847713,"[0.920834481716156, 0.9160274863243103]",0.9184309840202332,9988
3.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9988/3.JPG,2,"[0.0, 16.82842712474619]",16.82842712474619,8.414213562373096,"[0.9292901158332825, 0.7573984265327454]",0.8433442711830139,9988
4.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9988/4.JPG,5,"[29.55634918610403, 0.0, 0.0, 26.142135623730944, 0.0]",55.69848480983497,11.139696961966994,"[0.9648036360740662, 0.9263121485710144, 0.8058343529701233, 0.7759245038032532, 0.739687442779541]",0.8425124287605286,9988
5.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9988/5.JPG,3,"[222.50966799187864, 149.53910524340122, 157.74011537017788]",529.7888886054577,176.59629620181923,"[0.9796730279922485, 0.9487208724021912, 0.7857983708381653]",0.9047307372093201,9988
6.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9988/6.JPG,2,"[0.0, 51.7989898732233]",51.7989898732233,25.89949493661165,"[0.9434103965759277, 0.8830826878547668]",0.9132465124130249,9988
