image_name,image_path,num_roots_detected,root_lengths_pixels,total_length_pixels,mean_length_pixels,confidence_scores,mean_confidence,directory
1.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9971/1.JPG,2,"[0.0, 175.09545442950534]",175.09545442950534,87.54772721475267,"[0.9376770257949829, 0.7590819001197815]",0.8483794927597046,9971
10.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9971/10.JPG,4,"[0.0, 125.63961030678948, 82.0832611206853, 0.0]",207.7228714274748,51.9307178568687,"[0.9367136359214783, 0.8985686302185059, 0.8458545804023743, 0.7705916166305542]",0.8629320859909058,9971
11.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9971/11.JPG,3,"[40.04163056034259, 0.0, 0.0]",40.04163056034259,13.347210186780863,"[0.97120201587677, 0.966624915599823, 0.7000085115432739]",0.8792784810066223,9971
12.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9971/12.JPG,4,"[0.0, 0.0, 0.0, 209.154328932551]",209.154328932551,52.28858223313775,"[0.9573933482170105, 0.9381930232048035, 0.92243891954422, 0.7995050549507141]",0.904382586479187,9971
13.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9971/13.JPG,2,"[115.29646455628186, 0.0]",115.29646455628186,57.64823227814093,"[0.958859384059906, 0.9427501559257507]",0.9508047699928284,9971
14.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9971/14.JPG,5,"[0.0, 0.0, 0.0, 0.0, 14.242640687119287]",14.242640687119287,2.8485281374238576,"[0.9304586052894592, 0.9264199733734131, 0.8678269386291504, 0.8392719626426697, 0.8356810212135315]",0.8799317479133606,9971
15.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9971/15.JPG,4,"[679.6122650963217, 164.50966799187844, 0.0, 0.0]",844.1219330882002,211.03048327205005,"[0.9917558431625366, 0.9652367234230042, 0.9603976011276245, 0.859921395778656]",0.9443279504776001,9971
2.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9971/2.JPG,3,"[0.0, 0.0, 0.0]",0.0,0.0,"[0.902882993221283, 0.8795035481452942, 0.7372807860374451]",0.8398891091346741,9971
3.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9971/3.JPG,4,"[0.0, 152.22539674441646, 0.0, 0.0]",152.22539674441646,38.056349186104114,"[0.9709362983703613, 0.9243789911270142, 0.8154586553573608, 0.7627801299095154]",0.8683885335922241,9971
4.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9971/4.JPG,4,"[0.0, 88.62741699796952, 145.88225099390885, 33.55634918610403]",268.0660171779824,67.0165042944956,"[0.8674769401550293, 0.8482510447502136, 0.792337954044342, 0.7178336381912231]",0.8064749240875244,9971
5.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9971/5.JPG,4,"[0.0, 0.0, 0.0, 38.14213562373094]",38.14213562373094,9.535533905932734,"[0.9748733639717102, 0.873820960521698, 0.8039490580558777, 0.8023478984832764]",0.8637478351593018,9971
6.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9971/6.JPG,3,"[127.49747468305841, 0.0, 199.05382386916273]",326.55129855222117,108.85043285074039,"[0.908805787563324, 0.8823021054267883, 0.7403985261917114]",0.8438355326652527,9971
7.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9971/7.JPG,2,"[10.828427124746192, 0.0]",10.828427124746192,5.414213562373096,"[0.9586917161941528, 0.7003181576728821]",0.8295049667358398,9971
8.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9971/8.JPG,3,"[0.0, 74.76955262170046, 38.14213562373094]",112.91168824543139,37.6372294151438,"[0.9060375690460205, 0.8419578671455383, 0.8334422707557678]",0.8604791760444641,9971
9.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9971/9.JPG,2,"[0.0, 91.01219330881977]",91.01219330881977,45.50609665440989,"[0.9353026747703552, 0.8804863095283508]",0.907894492149353,9971
IMG_9971.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9971/IMG_9971.JPG,1,[0.0],0.0,0.0,[0.7932746410369873],0.7932746410369873,9971
