image_name,image_path,num_roots_detected,root_lengths_pixels,total_length_pixels,mean_length_pixels,confidence_scores,mean_confidence,directory
1.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9973/1.JPG,4,"[158.28427124746207, 212.45079348883294, 235.15432893255104, 0.0]",605.8893936688461,151.47234841721152,"[0.9710744023323059, 0.8610867261886597, 0.8376120328903198, 0.711916983127594]",0.8454225063323975,9973
10.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9973/10.JPG,4,"[0.0, 34.38477631085022, 0.0, 0.0]",34.38477631085022,8.596194077712555,"[0.9813298583030701, 0.7962374687194824, 0.7761668562889099, 0.7334254384040833]",0.8217899203300476,9973
11.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9973/11.JPG,3,"[255.76450198781785, 0.0, 436.5096679918787]",692.2741699796966,230.75805665989887,"[0.9723687767982483, 0.9622904062271118, 0.8130603432655334]",0.9159064888954163,9973
12.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9973/12.JPG,4,"[104.18376618407365, 0.0, 0.0, 0.0]",104.18376618407365,26.045941546018412,"[0.9980579018592834, 0.9843881130218506, 0.9311442971229553, 0.7365800142288208]",0.9125425815582275,9973
13.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9973/13.JPG,2,"[0.0, 0.0]",0.0,0.0,"[0.8688947558403015, 0.8273097276687622]",0.8481022119522095,9973
14.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9973/14.JPG,3,"[362.4091629284903, 17.65685424949238, 0.0]",380.06601717798264,126.68867239266088,"[0.9891874194145203, 0.9613761901855469, 0.829001784324646]",0.9265217781066895,9973
2.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9973/2.JPG,3,"[72.8700576850888, 0.0, 71.79898987322335]",144.66904755831214,48.223015852770715,"[0.9545465111732483, 0.9310393929481506, 0.9026222229003906]",0.9294026494026184,9973
3.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9973/3.JPG,4,"[294.0904037956227, 0.0, 87.94112549695436, 155.580735803744]",537.612265096321,134.40306627408026,"[0.9789956212043762, 0.9575676918029785, 0.9347696900367737, 0.836784303188324]",0.9270293116569519,9973
4.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9973/4.JPG,3,"[0.0, 171.96551211459433, 145.92388155425158]",317.8893936688459,105.96313122294863,"[0.9895608425140381, 0.9010491371154785, 0.7241253852844238]",0.8715784549713135,9973
5.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9973/5.JPG,4,"[0.0, 127.88225099390883, 71.01219330881975, 0.0]",198.89444430272857,49.72361107568214,"[0.9688553214073181, 0.9241169691085815, 0.8767082095146179, 0.7067365646362305]",0.869104266166687,9973
6.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9973/6.JPG,3,"[0.0, 125.05382386916261, 0.0]",125.05382386916261,41.68460795638754,"[0.9461588859558105, 0.8593243956565857, 0.7649122476577759]",0.8567984700202942,9973
7.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9973/7.JPG,4,"[13.899494936611669, 22.48528137423856, 43.213203435596405, 0.0]",79.59797974644664,19.89949493661166,"[0.9743669033050537, 0.8175371289253235, 0.7475374937057495, 0.7122117280960083]",0.8129132986068726,9973
8.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9973/8.JPG,2,"[107.45584412271577, 0.0]",107.45584412271577,53.72792206135789,"[0.975146472454071, 0.8575473427772522]",0.9163469076156616,9973
9.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9973/9.JPG,3,"[0.0, 356.0315292925773, 0.0]",356.0315292925773,118.6771764308591,"[0.8715940117835999, 0.8361905813217163, 0.7243826389312744]",0.8107224106788635,9973
